level,list_-5.0,list_-4.5,list_-4.0,list_-3.5,list_-3.0,list_-2.5,list_-2.0,list_-1.5,list_-1.0,list_-0.5,list_0.0,list_0.5,list_1.0,list_1.5,list_2.0,list_2.5,list_3.0,list_3.5,list_4.0,list_4.5,list_5.0
1130,-39.1,-32.1,-25.1,-19.4,-13.7,-9.7,-6.0,-3.7,-1.7,0.0,0.0,0.0,-1.7,-3.7,-6.0,-9.7,-13.7,-19.4,-25.1,-32.1,-39.1
1131,-39.07,-32.07,-25.07,-19.38,-13.69,-9.69,-6.0,-3.69,-1.69,0.0,0.0,0.0,-1.69,-3.69,-6.0,-9.69,-13.69,-19.38,-25.07,-32.07,-39.07
1132,-39.04,-32.04,-25.04,-19.36,-13.68,-9.68,-6.0,-3.68,-1.68,0.0,0.0,0.0,-1.68,-3.68,-6.0,-9.68,-13.68,-19.36,-25.04,-32.04,-39.04
1133,-39.01,-32.01,-25.01,-19.34,-13.67,-9.67,-6.0,-3.67,-1.67,0.0,0.0,0.0,-1.67,-3.67,-6.0,-9.67,-13.67,-19.34,-25.01,-32.01,-39.01
1134,-38.98,-31.98,-24.98,-19.32,-13.66,-9.66,-6.0,-3.66,-1.66,0.0,0.0,0.0,-1.66,-3.66,-6.0,-9.66,-13.66,-19.32,-24.98,-31.98,-38.98
1135,-38.95,-31.95,-24.95,-19.3,-13.65,-9.65,-6.0,-3.65,-1.65,0.0,0.0,0.0,-1.65,-3.65,-6.0,-9.65,-13.65,-19.3,-24.95,-31.95,-38.95
1136,-38.92,-31.92,-24.92,-19.28,-13.64,-9.64,-6.0,-3.64,-1.6400000000000001,0.0,0.0,0.0,-1.6400000000000001,-3.64,-6.0,-9.64,-13.64,-19.28,-24.92,-31.92,-38.92
1137,-38.89,-31.89,-24.89,-19.26,-13.63,-9.63,-6.0,-3.63,-1.63,0.0,0.0,0.0,-1.63,-3.63,-6.0,-9.63,-13.63,-19.26,-24.89,-31.89,-38.89
1138,-38.86,-31.86,-24.86,-19.24,-13.62,-9.62,-6.0,-3.62,-1.62,0.0,0.0,0.0,-1.62,-3.62,-6.0,-9.62,-13.62,-19.24,-24.86,-31.86,-38.86
1139,-38.83,-31.83,-24.83,-19.22,-13.61,-9.61,-6.0,-3.61,-1.6099999999999999,0.0,0.0,0.0,-1.6099999999999999,-3.61,-6.0,-9.61,-13.61,-19.22,-24.83,-31.83,-38.83
1140,-38.8,-31.8,-24.8,-19.2,-13.6,-9.6,-6.0,-3.6,-1.6,0.0,0.0,0.0,-1.6,-3.6,-6.0,-9.6,-13.6,-19.2,-24.8,-31.8,-38.8
1141,-38.77,-31.77,-24.77,-19.18,-13.59,-9.59,-6.0,-3.59,-1.5899999999999999,0.0,0.0,0.0,-1.5899999999999999,-3.59,-6.0,-9.59,-13.59,-19.18,-24.77,-31.77,-38.77
1142,-38.74,-31.74,-24.74,-19.16,-13.58,-9.58,-6.0,-3.58,-1.58,0.0,0.0,0.0,-1.58,-3.58,-6.0,-9.58,-13.58,-19.16,-24.74,-31.74,-38.74
1143,-38.71,-31.71,-24.71,-19.14,-13.57,-9.57,-6.0,-3.57,-1.57,0.0,0.0,0.0,-1.57,-3.57,-6.0,-9.57,-13.57,-19.14,-24.71,-31.71,-38.71
1144,-38.68,-31.68,-24.68,-19.12,-13.56,-9.56,-6.0,-3.56,-1.56,0.0,0.0,0.0,-1.56,-3.56,-6.0,-9.56,-13.56,-19.12,-24.68,-31.68,-38.68
1145,-38.65,-31.65,-24.65,-19.1,-13.55,-9.55,-6.0,-3.55,-1.55,0.0,0.0,0.0,-1.55,-3.55,-6.0,-9.55,-13.55,-19.1,-24.65,-31.65,-38.65
1146,-38.62,-31.62,-24.62,-19.08,-13.54,-9.54,-6.0,-3.54,-1.54,0.0,0.0,0.0,-1.54,-3.54,-6.0,-9.54,-13.54,-19.08,-24.62,-31.62,-38.62
1147,-38.59,-31.59,-24.59,-19.06,-13.53,-9.53,-6.0,-3.53,-1.53,0.0,0.0,0.0,-1.53,-3.53,-6.0,-9.53,-13.53,-19.06,-24.59,-31.59,-38.59
1148,-38.56,-31.56,-24.56,-19.04,-13.52,-9.52,-6.0,-3.52,-1.52,0.0,0.0,0.0,-1.52,-3.52,-6.0,-9.52,-13.52,-19.04,-24.56,-31.56,-38.56
1149,-38.53,-31.53,-24.53,-19.02,-13.51,-9.51,-6.0,-3.51,-1.51,0.0,0.0,0.0,-1.51,-3.51,-6.0,-9.51,-13.51,-19.02,-24.53,-31.53,-38.53
1150,-38.5,-31.5,-24.5,-19.0,-13.5,-9.5,-6.0,-3.5,-1.5,0.0,0.0,0.0,-1.5,-3.5,-6.0,-9.5,-13.5,-19.0,-24.5,-31.5,-38.5
1151,-38.47,-31.47,-24.47,-18.98,-13.49,-9.49,-6.0,-3.49,-1.49,0.0,0.0,0.0,-1.49,-3.49,-6.0,-9.49,-13.49,-18.98,-24.47,-31.47,-38.47
1152,-38.44,-31.44,-24.44,-18.96,-13.48,-9.48,-6.0,-3.48,-1.48,0.0,0.0,0.0,-1.48,-3.48,-6.0,-9.48,-13.48,-18.96,-24.44,-31.44,-38.44
1153,-38.41,-31.41,-24.41,-18.94,-13.47,-9.47,-6.0,-3.4699999999999998,-1.47,0.0,0.0,0.0,-1.47,-3.4699999999999998,-6.0,-9.47,-13.47,-18.94,-24.41,-31.41,-38.41
1154,-38.38,-31.38,-24.38,-18.92,-13.46,-9.46,-6.0,-3.46,-1.46,0.0,0.0,0.0,-1.46,-3.46,-6.0,-9.46,-13.46,-18.92,-24.38,-31.38,-38.38
1155,-38.35,-31.35,-24.35,-18.9,-13.45,-9.45,-6.0,-3.45,-1.45,0.0,0.0,0.0,-1.45,-3.45,-6.0,-9.45,-13.45,-18.9,-24.35,-31.35,-38.35
1156,-38.32,-31.32,-24.32,-18.88,-13.44,-9.44,-6.0,-3.44,-1.44,0.0,0.0,0.0,-1.44,-3.44,-6.0,-9.44,-13.44,-18.88,-24.32,-31.32,-38.32
1157,-38.29,-31.29,-24.29,-18.86,-13.43,-9.43,-6.0,-3.4299999999999997,-1.43,0.0,0.0,0.0,-1.43,-3.4299999999999997,-6.0,-9.43,-13.43,-18.86,-24.29,-31.29,-38.29
1158,-38.26,-31.26,-24.26,-18.84,-13.42,-9.42,-6.0,-3.42,-1.42,0.0,0.0,0.0,-1.42,-3.42,-6.0,-9.42,-13.42,-18.84,-24.26,-31.26,-38.26
1159,-38.23,-31.23,-24.23,-18.82,-13.41,-9.41,-6.0,-3.41,-1.4100000000000001,0.0,0.0,0.0,-1.4100000000000001,-3.41,-6.0,-9.41,-13.41,-18.82,-24.23,-31.23,-38.23
1160,-38.2,-31.2,-24.2,-18.8,-13.4,-9.4,-6.0,-3.4,-1.4,0.0,0.0,0.0,-1.4,-3.4,-6.0,-9.4,-13.4,-18.8,-24.2,-31.2,-38.2
1161,-38.17,-31.17,-24.17,-18.78,-13.39,-9.39,-6.0,-3.39,-1.3900000000000001,0.0,0.0,0.0,-1.3900000000000001,-3.39,-6.0,-9.39,-13.39,-18.78,-24.17,-31.17,-38.17
1162,-38.14,-31.14,-24.14,-18.76,-13.38,-9.38,-6.0,-3.38,-1.38,0.0,0.0,0.0,-1.38,-3.38,-6.0,-9.38,-13.38,-18.76,-24.14,-31.14,-38.14
1163,-38.11,-31.11,-24.11,-18.74,-13.37,-9.37,-6.0,-3.37,-1.37,0.0,0.0,0.0,-1.37,-3.37,-6.0,-9.37,-13.37,-18.74,-24.11,-31.11,-38.11
1164,-38.08,-31.08,-24.08,-18.72,-13.36,-9.36,-6.0,-3.36,-1.3599999999999999,0.0,0.0,0.0,-1.3599999999999999,-3.36,-6.0,-9.36,-13.36,-18.72,-24.08,-31.08,-38.08
1165,-38.05,-31.05,-24.05,-18.7,-13.35,-9.35,-6.0,-3.35,-1.35,0.0,0.0,0.0,-1.35,-3.35,-6.0,-9.35,-13.35,-18.7,-24.05,-31.05,-38.05
1166,-38.02,-31.02,-24.02,-18.68,-13.34,-9.34,-6.0,-3.34,-1.3399999999999999,0.0,0.0,0.0,-1.3399999999999999,-3.34,-6.0,-9.34,-13.34,-18.68,-24.02,-31.02,-38.02
1167,-37.99,-30.990000000000002,-23.990000000000002,-18.66,-13.33,-9.33,-6.0,-3.33,-1.33,0.0,0.0,0.0,-1.33,-3.33,-6.0,-9.33,-13.33,-18.66,-23.990000000000002,-30.990000000000002,-37.99
1168,-37.96,-30.96,-23.96,-18.64,-13.32,-9.32,-6.0,-3.32,-1.3199999999999998,0.0,0.0,0.0,-1.3199999999999998,-3.32,-6.0,-9.32,-13.32,-18.64,-23.96,-30.96,-37.96
1169,-37.93,-30.93,-23.93,-18.62,-13.31,-9.31,-6.0,-3.31,-1.31,0.0,0.0,0.0,-1.31,-3.31,-6.0,-9.31,-13.31,-18.62,-23.93,-30.93,-37.93
1170,-37.9,-30.9,-23.9,-18.6,-13.3,-9.3,-6.0,-3.3,-1.2999999999999998,0.0,0.0,0.0,-1.2999999999999998,-3.3,-6.0,-9.3,-13.3,-18.6,-23.9,-30.9,-37.9
1171,-37.87,-30.87,-23.87,-18.58,-13.29,-9.29,-6.0,-3.29,-1.29,0.0,0.0,0.0,-1.29,-3.29,-6.0,-9.29,-13.29,-18.58,-23.87,-30.87,-37.87
1172,-37.84,-30.84,-23.84,-18.56,-13.28,-9.28,-6.0,-3.2800000000000002,-1.28,0.0,0.0,0.0,-1.28,-3.2800000000000002,-6.0,-9.28,-13.28,-18.56,-23.84,-30.84,-37.84
1173,-37.81,-30.81,-23.81,-18.54,-13.27,-9.27,-6.0,-3.27,-1.27,0.0,0.0,0.0,-1.27,-3.27,-6.0,-9.27,-13.27,-18.54,-23.81,-30.81,-37.81
1174,-37.78,-30.78,-23.78,-18.52,-13.26,-9.26,-6.0,-3.26,-1.26,0.0,0.0,0.0,-1.26,-3.26,-6.0,-9.26,-13.26,-18.52,-23.78,-30.78,-37.78
1175,-37.75,-30.75,-23.75,-18.5,-13.25,-9.25,-6.0,-3.25,-1.25,0.0,0.0,0.0,-1.25,-3.25,-6.0,-9.25,-13.25,-18.5,-23.75,-30.75,-37.75
1176,-37.72,-30.72,-23.72,-18.48,-13.24,-9.24,-6.0,-3.24,-1.24,0.0,0.0,0.0,-1.24,-3.24,-6.0,-9.24,-13.24,-18.48,-23.72,-30.72,-37.72
1177,-37.69,-30.69,-23.69,-18.46,-13.23,-9.23,-6.0,-3.23,-1.23,0.0,0.0,0.0,-1.23,-3.23,-6.0,-9.23,-13.23,-18.46,-23.69,-30.69,-37.69
1178,-37.66,-30.66,-23.66,-18.44,-13.22,-9.22,-6.0,-3.2199999999999998,-1.22,0.0,0.0,0.0,-1.22,-3.2199999999999998,-6.0,-9.22,-13.22,-18.44,-23.66,-30.66,-37.66
1179,-37.63,-30.63,-23.63,-18.42,-13.21,-9.21,-6.0,-3.21,-1.21,0.0,0.0,0.0,-1.21,-3.21,-6.0,-9.21,-13.21,-18.42,-23.63,-30.63,-37.63
1180,-37.6,-30.6,-23.6,-18.4,-13.2,-9.2,-6.0,-3.2,-1.2,0.0,0.0,0.0,-1.2,-3.2,-6.0,-9.2,-13.2,-18.4,-23.6,-30.6,-37.6
1181,-37.57,-30.57,-23.57,-18.38,-13.19,-9.19,-6.0,-3.19,-1.19,0.0,0.0,0.0,-1.19,-3.19,-6.0,-9.19,-13.19,-18.38,-23.57,-30.57,-37.57
1182,-37.54,-30.54,-23.54,-18.36,-13.18,-9.18,-6.0,-3.1799999999999997,-1.18,0.0,0.0,0.0,-1.18,-3.1799999999999997,-6.0,-9.18,-13.18,-18.36,-23.54,-30.54,-37.54
1183,-37.51,-30.51,-23.51,-18.34,-13.17,-9.17,-6.0,-3.17,-1.17,0.0,0.0,0.0,-1.17,-3.17,-6.0,-9.17,-13.17,-18.34,-23.51,-30.51,-37.51
1184,-37.48,-30.48,-23.48,-18.32,-13.16,-9.16,-6.0,-3.16,-1.1600000000000001,0.0,0.0,0.0,-1.1600000000000001,-3.16,-6.0,-9.16,-13.16,-18.32,-23.48,-30.48,-37.48
1185,-37.45,-30.45,-23.45,-18.3,-13.15,-9.15,-6.0,-3.15,-1.15,0.0,0.0,0.0,-1.15,-3.15,-6.0,-9.15,-13.15,-18.3,-23.45,-30.45,-37.45
1186,-37.42,-30.42,-23.42,-18.28,-13.14,-9.14,-6.0,-3.14,-1.1400000000000001,0.0,0.0,0.0,-1.1400000000000001,-3.14,-6.0,-9.14,-13.14,-18.28,-23.42,-30.42,-37.42
1187,-37.39,-30.39,-23.39,-18.26,-13.13,-9.13,-6.0,-3.13,-1.13,0.0,0.0,0.0,-1.13,-3.13,-6.0,-9.13,-13.13,-18.26,-23.39,-30.39,-37.39
1188,-37.36,-30.36,-23.36,-18.24,-13.12,-9.12,-6.0,-3.12,-1.12,0.0,0.0,0.0,-1.12,-3.12,-6.0,-9.12,-13.12,-18.24,-23.36,-30.36,-37.36
1189,-37.33,-30.33,-23.33,-18.22,-13.11,-9.11,-6.0,-3.11,-1.1099999999999999,0.0,0.0,0.0,-1.1099999999999999,-3.11,-6.0,-9.11,-13.11,-18.22,-23.33,-30.33,-37.33
1190,-37.3,-30.3,-23.3,-18.2,-13.1,-9.1,-6.0,-3.1,-1.1,0.0,0.0,0.0,-1.1,-3.1,-6.0,-9.1,-13.1,-18.2,-23.3,-30.3,-37.3
1191,-37.27,-30.27,-23.27,-18.18,-13.09,-9.09,-6.0,-3.09,-1.0899999999999999,0.0,0.0,0.0,-1.0899999999999999,-3.09,-6.0,-9.09,-13.09,-18.18,-23.27,-30.27,-37.27
1192,-37.24,-30.240000000000002,-23.240000000000002,-18.16,-13.08,-9.08,-6.0,-3.08,-1.08,0.0,0.0,0.0,-1.08,-3.08,-6.0,-9.08,-13.08,-18.16,-23.240000000000002,-30.240000000000002,-37.24
1193,-37.21,-30.21,-23.21,-18.14,-13.07,-9.07,-6.0,-3.07,-1.0699999999999998,0.0,0.0,0.0,-1.0699999999999998,-3.07,-6.0,-9.07,-13.07,-18.14,-23.21,-30.21,-37.21
1194,-37.18,-30.18,-23.18,-18.12,-13.06,-9.06,-6.0,-3.06,-1.06,0.0,0.0,0.0,-1.06,-3.06,-6.0,-9.06,-13.06,-18.12,-23.18,-30.18,-37.18
1195,-37.15,-30.15,-23.15,-18.1,-13.05,-9.05,-6.0,-3.05,-1.0499999999999998,0.0,0.0,0.0,-1.0499999999999998,-3.05,-6.0,-9.05,-13.05,-18.1,-23.15,-30.15,-37.15
1196,-37.12,-30.12,-23.12,-18.08,-13.04,-9.04,-6.0,-3.04,-1.04,0.0,0.0,0.0,-1.04,-3.04,-6.0,-9.04,-13.04,-18.08,-23.12,-30.12,-37.12
1197,-37.09,-30.09,-23.09,-18.06,-13.03,-9.03,-6.0,-3.0300000000000002,-1.03,0.0,0.0,0.0,-1.03,-3.0300000000000002,-6.0,-9.03,-13.03,-18.06,-23.09,-30.09,-37.09
1198,-37.06,-30.06,-23.06,-18.04,-13.02,-9.02,-6.0,-3.02,-1.02,0.0,0.0,0.0,-1.02,-3.02,-6.0,-9.02,-13.02,-18.04,-23.06,-30.06,-37.06
1199,-37.03,-30.03,-23.03,-18.02,-13.01,-9.01,-6.0,-3.01,-1.01,0.0,0.0,0.0,-1.01,-3.01,-6.0,-9.01,-13.01,-18.02,-23.03,-30.03,-37.03
1200,-37.0,-30.0,-23.0,-18.0,-13.0,-9.0,-6.0,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-6.0,-9.0,-13.0,-18.0,-23.0,-30.0,-37.0
1201,-36.96,-29.96,-22.98,-17.98,-12.99,-8.99,-5.99,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.99,-8.99,-12.99,-17.98,-22.98,-29.96,-36.96
1202,-36.92,-29.92,-22.96,-17.96,-12.98,-8.98,-5.98,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.98,-8.98,-12.98,-17.96,-22.96,-29.92,-36.92
1203,-36.88,-29.88,-22.94,-17.94,-12.97,-8.97,-5.97,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.97,-8.97,-12.97,-17.94,-22.94,-29.88,-36.88
1204,-36.84,-29.84,-22.92,-17.92,-12.96,-8.96,-5.96,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.96,-8.96,-12.96,-17.92,-22.92,-29.84,-36.84
1205,-36.8,-29.8,-22.9,-17.9,-12.95,-8.95,-5.95,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.95,-8.95,-12.95,-17.9,-22.9,-29.8,-36.8
1206,-36.76,-29.76,-22.88,-17.88,-12.94,-8.94,-5.94,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.94,-8.94,-12.94,-17.88,-22.88,-29.76,-36.76
1207,-36.72,-29.72,-22.86,-17.86,-12.93,-8.93,-5.93,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.93,-8.93,-12.93,-17.86,-22.86,-29.72,-36.72
1208,-36.68,-29.68,-22.84,-17.84,-12.92,-8.92,-5.92,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.92,-8.92,-12.92,-17.84,-22.84,-29.68,-36.68
1209,-36.64,-29.64,-22.82,-17.82,-12.91,-8.91,-5.91,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.91,-8.91,-12.91,-17.82,-22.82,-29.64,-36.64
1210,-36.6,-29.6,-22.8,-17.8,-12.9,-8.9,-5.9,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.9,-8.9,-12.9,-17.8,-22.8,-29.6,-36.6
1211,-36.56,-29.56,-22.78,-17.78,-12.89,-8.89,-5.89,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.89,-8.89,-12.89,-17.78,-22.78,-29.56,-36.56
1212,-36.52,-29.52,-22.76,-17.76,-12.88,-8.88,-5.88,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.88,-8.88,-12.88,-17.76,-22.76,-29.52,-36.52
1213,-36.48,-29.48,-22.74,-17.74,-12.87,-8.87,-5.87,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.87,-8.87,-12.87,-17.74,-22.74,-29.48,-36.48
1214,-36.44,-29.44,-22.72,-17.72,-12.86,-8.86,-5.86,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.86,-8.86,-12.86,-17.72,-22.72,-29.44,-36.44
1215,-36.4,-29.4,-22.7,-17.7,-12.85,-8.85,-5.85,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.85,-8.85,-12.85,-17.7,-22.7,-29.4,-36.4
1216,-36.36,-29.36,-22.68,-17.68,-12.84,-8.84,-5.84,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.84,-8.84,-12.84,-17.68,-22.68,-29.36,-36.36
1217,-36.32,-29.32,-22.66,-17.66,-12.83,-8.83,-5.83,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.83,-8.83,-12.83,-17.66,-22.66,-29.32,-36.32
1218,-36.28,-29.28,-22.64,-17.64,-12.82,-8.82,-5.82,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.82,-8.82,-12.82,-17.64,-22.64,-29.28,-36.28
1219,-36.24,-29.24,-22.62,-17.62,-12.81,-8.81,-5.81,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.81,-8.81,-12.81,-17.62,-22.62,-29.24,-36.24
1220,-36.2,-29.2,-22.6,-17.6,-12.8,-8.8,-5.8,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.8,-8.8,-12.8,-17.6,-22.6,-29.2,-36.2
1221,-36.16,-29.16,-22.58,-17.58,-12.79,-8.79,-5.79,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.79,-8.79,-12.79,-17.58,-22.58,-29.16,-36.16
1222,-36.12,-29.12,-22.56,-17.56,-12.78,-8.78,-5.78,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.78,-8.78,-12.78,-17.56,-22.56,-29.12,-36.12
1223,-36.08,-29.08,-22.54,-17.54,-12.77,-8.77,-5.77,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.77,-8.77,-12.77,-17.54,-22.54,-29.08,-36.08
1224,-36.04,-29.04,-22.52,-17.52,-12.76,-8.76,-5.76,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.76,-8.76,-12.76,-17.52,-22.52,-29.04,-36.04
1225,-36.0,-29.0,-22.5,-17.5,-12.75,-8.75,-5.75,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.75,-8.75,-12.75,-17.5,-22.5,-29.0,-36.0
1226,-35.96,-28.96,-22.48,-17.48,-12.74,-8.74,-5.74,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.74,-8.74,-12.74,-17.48,-22.48,-28.96,-35.96
1227,-35.92,-28.92,-22.46,-17.46,-12.73,-8.73,-5.73,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.73,-8.73,-12.73,-17.46,-22.46,-28.92,-35.92
1228,-35.88,-28.88,-22.44,-17.44,-12.72,-8.72,-5.72,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.72,-8.72,-12.72,-17.44,-22.44,-28.88,-35.88
1229,-35.84,-28.84,-22.42,-17.42,-12.71,-8.71,-5.71,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.71,-8.71,-12.71,-17.42,-22.42,-28.84,-35.84
1230,-35.8,-28.8,-22.4,-17.4,-12.7,-8.7,-5.7,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.7,-8.7,-12.7,-17.4,-22.4,-28.8,-35.8
1231,-35.76,-28.76,-22.38,-17.38,-12.69,-8.69,-5.69,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.69,-8.69,-12.69,-17.38,-22.38,-28.76,-35.76
1232,-35.72,-28.72,-22.36,-17.36,-12.68,-8.68,-5.68,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.68,-8.68,-12.68,-17.36,-22.36,-28.72,-35.72
1233,-35.68,-28.68,-22.34,-17.34,-12.67,-8.67,-5.67,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.67,-8.67,-12.67,-17.34,-22.34,-28.68,-35.68
1234,-35.64,-28.64,-22.32,-17.32,-12.66,-8.66,-5.66,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.66,-8.66,-12.66,-17.32,-22.32,-28.64,-35.64
1235,-35.6,-28.6,-22.3,-17.3,-12.65,-8.65,-5.65,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.65,-8.65,-12.65,-17.3,-22.3,-28.6,-35.6
1236,-35.56,-28.56,-22.28,-17.28,-12.64,-8.64,-5.64,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.64,-8.64,-12.64,-17.28,-22.28,-28.56,-35.56
1237,-35.52,-28.52,-22.26,-17.26,-12.63,-8.63,-5.63,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.63,-8.63,-12.63,-17.26,-22.26,-28.52,-35.52
1238,-35.48,-28.48,-22.24,-17.24,-12.62,-8.62,-5.62,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.62,-8.62,-12.62,-17.24,-22.24,-28.48,-35.48
1239,-35.44,-28.44,-22.22,-17.22,-12.61,-8.61,-5.61,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.61,-8.61,-12.61,-17.22,-22.22,-28.44,-35.44
1240,-35.4,-28.4,-22.2,-17.2,-12.6,-8.6,-5.6,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.6,-8.6,-12.6,-17.2,-22.2,-28.4,-35.4
1241,-35.36,-28.36,-22.18,-17.18,-12.59,-8.59,-5.59,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.59,-8.59,-12.59,-17.18,-22.18,-28.36,-35.36
1242,-35.32,-28.32,-22.16,-17.16,-12.58,-8.58,-5.58,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.58,-8.58,-12.58,-17.16,-22.16,-28.32,-35.32
1243,-35.28,-28.28,-22.14,-17.14,-12.57,-8.57,-5.57,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.57,-8.57,-12.57,-17.14,-22.14,-28.28,-35.28
1244,-35.24,-28.24,-22.12,-17.12,-12.56,-8.56,-5.56,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.56,-8.56,-12.56,-17.12,-22.12,-28.24,-35.24
1245,-35.2,-28.2,-22.1,-17.1,-12.55,-8.55,-5.55,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.55,-8.55,-12.55,-17.1,-22.1,-28.2,-35.2
1246,-35.16,-28.16,-22.08,-17.08,-12.54,-8.54,-5.54,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.54,-8.54,-12.54,-17.08,-22.08,-28.16,-35.16
1247,-35.12,-28.12,-22.06,-17.06,-12.53,-8.53,-5.53,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.53,-8.53,-12.53,-17.06,-22.06,-28.12,-35.12
1248,-35.08,-28.08,-22.04,-17.04,-12.52,-8.52,-5.52,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.52,-8.52,-12.52,-17.04,-22.04,-28.08,-35.08
1249,-35.04,-28.04,-22.02,-17.02,-12.51,-8.51,-5.51,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.51,-8.51,-12.51,-17.02,-22.02,-28.04,-35.04
1250,-35.0,-28.0,-22.0,-17.0,-12.5,-8.5,-5.5,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.5,-8.5,-12.5,-17.0,-22.0,-28.0,-35.0
1251,-34.96,-27.96,-21.98,-16.98,-12.49,-8.49,-5.49,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.49,-8.49,-12.49,-16.98,-21.98,-27.96,-34.96
1252,-34.92,-27.92,-21.96,-16.96,-12.48,-8.48,-5.48,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.48,-8.48,-12.48,-16.96,-21.96,-27.92,-34.92
1253,-34.88,-27.88,-21.94,-16.94,-12.47,-8.47,-5.47,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.47,-8.47,-12.47,-16.94,-21.94,-27.88,-34.88
1254,-34.84,-27.84,-21.92,-16.92,-12.46,-8.46,-5.46,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.46,-8.46,-12.46,-16.92,-21.92,-27.84,-34.84
1255,-34.8,-27.8,-21.9,-16.9,-12.45,-8.45,-5.45,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.45,-8.45,-12.45,-16.9,-21.9,-27.8,-34.8
1256,-34.76,-27.759999999999998,-21.88,-16.88,-12.44,-8.44,-5.4399999999999995,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.4399999999999995,-8.44,-12.44,-16.88,-21.88,-27.759999999999998,-34.76
1257,-34.72,-27.72,-21.86,-16.86,-12.43,-8.43,-5.43,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.43,-8.43,-12.43,-16.86,-21.86,-27.72,-34.72
1258,-34.68,-27.68,-21.84,-16.84,-12.42,-8.42,-5.42,-3.0,-1.0,0.0,0.0,0.0,-1.0,-3.0,-5.42,-8.42,-12.42,-16.84,-21.84,-27.68,-34.68
