level,trim_-6.0,trim_-5.5,trim_-5.0,trim_-4.5,trim_-4.0,trim_-3.5,trim_-3.0,trim_-2.5,trim_-2.0,trim_-1.5,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_1.5,trim_2.0
331,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
332,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
333,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
334,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
335,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
336,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
337,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
338,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
339,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
340,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
341,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
342,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
343,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
344,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
345,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
346,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
347,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
348,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
349,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
350,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
351,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
352,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
353,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
354,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
355,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
356,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
357,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
358,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
359,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
360,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
361,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
362,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
363,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
364,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
365,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
366,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
367,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
368,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
369,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
370,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
371,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
372,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
373,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
374,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
375,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
376,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
377,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
378,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
379,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
380,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
381,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
382,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
383,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
384,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
385,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
386,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
387,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
388,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
389,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
390,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
391,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
392,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
393,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
394,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
395,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
396,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
397,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
398,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
399,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
400,-77.0,-71.0,-64.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,7.0,13.0,20.0,26.0
401,-77.01,-71.0,-64.01,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.01,0.0,6.99,13.0,20.0,26.0
402,-77.02,-71.0,-64.02,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.02,0.0,6.98,13.0,20.0,26.0
403,-77.03,-71.0,-64.03,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.03,0.0,6.97,13.0,20.0,26.0
404,-77.04,-71.0,-64.04,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.04,0.0,6.96,13.0,20.0,26.0
405,-77.05,-71.0,-64.05,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.05,0.0,6.95,13.0,20.0,26.0
406,-77.06,-71.0,-64.06,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.06,0.0,6.94,13.0,20.0,26.0
407,-77.07,-71.0,-64.07,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.07,0.0,6.93,13.0,20.0,26.0
408,-77.08,-71.0,-64.08,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.08,0.0,6.92,13.0,20.0,26.0
409,-77.09,-71.0,-64.09,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.09,0.0,6.91,13.0,20.0,26.0
410,-77.1,-71.0,-64.1,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.1,0.0,6.9,13.0,20.0,26.0
411,-77.11,-71.0,-64.11,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.11,0.0,6.89,13.0,20.0,26.0
412,-77.12,-71.0,-64.12,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.12,0.0,6.88,13.0,20.0,26.0
413,-77.13,-71.0,-64.13,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.13,0.0,6.87,13.0,20.0,26.0
414,-77.14,-71.0,-64.14,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.14,0.0,6.86,13.0,20.0,26.0
415,-77.15,-71.0,-64.15,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.15,0.0,6.85,13.0,20.0,26.0
416,-77.16,-71.0,-64.16,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.16,0.0,6.84,13.0,20.0,26.0
417,-77.17,-71.0,-64.17,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.17,0.0,6.83,13.0,20.0,26.0
418,-77.18,-71.0,-64.18,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.18,0.0,6.82,13.0,20.0,26.0
419,-77.19,-71.0,-64.19,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.19,0.0,6.81,13.0,20.0,26.0
420,-77.2,-71.0,-64.2,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.2,0.0,6.8,13.0,20.0,26.0
421,-77.21,-71.0,-64.21,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.21,0.0,6.79,13.0,20.0,26.0
422,-77.22,-71.0,-64.22,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.22,0.0,6.78,13.0,20.0,26.0
423,-77.23,-71.0,-64.23,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.23,0.0,6.77,13.0,20.0,26.0
424,-77.24,-71.0,-64.24,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.24,0.0,6.76,13.0,20.0,26.0
425,-77.25,-71.0,-64.25,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.25,0.0,6.75,13.0,20.0,26.0
426,-77.26,-71.0,-64.26,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.26,0.0,6.74,13.0,20.0,26.0
427,-77.27,-71.0,-64.27,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.27,0.0,6.73,13.0,20.0,26.0
428,-77.28,-71.0,-64.28,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.28,0.0,6.72,13.0,20.0,26.0
429,-77.29,-71.0,-64.29,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.29,0.0,6.71,13.0,20.0,26.0
430,-77.3,-71.0,-64.3,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.3,0.0,6.7,13.0,20.0,26.0
431,-77.31,-71.0,-64.31,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.31,0.0,6.69,13.0,20.0,26.0
432,-77.32,-71.0,-64.32,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.32,0.0,6.68,13.0,20.0,26.0
433,-77.33,-71.0,-64.33,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.33,0.0,6.67,13.0,20.0,26.0
434,-77.34,-71.0,-64.34,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.34,0.0,6.66,13.0,20.0,26.0
435,-77.35,-71.0,-64.35,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.35,0.0,6.65,13.0,20.0,26.0
436,-77.36,-71.0,-64.36,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.36,0.0,6.64,13.0,20.0,26.0
437,-77.37,-71.0,-64.37,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.37,0.0,6.63,13.0,20.0,26.0
438,-77.38,-71.0,-64.38,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.38,0.0,6.62,13.0,20.0,26.0
439,-77.39,-71.0,-64.39,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.39,0.0,6.61,13.0,20.0,26.0
440,-77.4,-71.0,-64.4,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.4,0.0,6.6,13.0,20.0,26.0
441,-77.41,-71.0,-64.41,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.41,0.0,6.59,13.0,20.0,26.0
442,-77.42,-71.0,-64.42,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.42,0.0,6.58,13.0,20.0,26.0
443,-77.43,-71.0,-64.43,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.43,0.0,6.57,13.0,20.0,26.0
444,-77.44,-71.0,-64.44,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.44,0.0,6.56,13.0,20.0,26.0
445,-77.45,-71.0,-64.45,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.45,0.0,6.55,13.0,20.0,26.0
446,-77.46,-71.0,-64.46,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.46,0.0,6.54,13.0,20.0,26.0
447,-77.47,-71.0,-64.47,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.47,0.0,6.53,13.0,20.0,26.0
448,-77.48,-71.0,-64.48,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.48,0.0,6.52,13.0,20.0,26.0
449,-77.49,-71.0,-64.49,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.49,0.0,6.51,13.0,20.0,26.0
450,-77.5,-71.0,-64.5,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.5,0.0,6.5,13.0,20.0,26.0
451,-77.51,-71.0,-64.51,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.51,0.0,6.49,13.0,20.0,26.0
452,-77.52,-71.0,-64.52,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.52,0.0,6.48,13.0,20.0,26.0
453,-77.53,-71.0,-64.53,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.53,0.0,6.47,13.0,20.0,26.0
454,-77.54,-71.0,-64.54,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.54,0.0,6.46,13.0,20.0,26.0
455,-77.55,-71.0,-64.55,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.55,0.0,6.45,13.0,20.0,26.0
456,-77.56,-71.0,-64.56,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.5600000000000005,0.0,6.4399999999999995,13.0,20.0,26.0
457,-77.57,-71.0,-64.57,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.57,0.0,6.43,13.0,20.0,26.0
458,-77.58,-71.0,-64.58,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.58,0.0,6.42,13.0,20.0,26.0
459,-77.59,-71.0,-64.59,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.59,0.0,6.41,13.0,20.0,26.0
460,-77.6,-71.0,-64.6,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.6,0.0,6.4,13.0,20.0,26.0
461,-77.61,-71.0,-64.61,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.61,0.0,6.39,13.0,20.0,26.0
462,-77.62,-71.0,-64.62,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.62,0.0,6.38,13.0,20.0,26.0
463,-77.63,-71.0,-64.63,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.63,0.0,6.37,13.0,20.0,26.0
464,-77.64,-71.0,-64.64,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.64,0.0,6.36,13.0,20.0,26.0
465,-77.65,-71.0,-64.65,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.65,0.0,6.35,13.0,20.0,26.0
466,-77.66,-71.0,-64.66,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.66,0.0,6.34,13.0,20.0,26.0
467,-77.67,-71.0,-64.67,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.67,0.0,6.33,13.0,20.0,26.0
468,-77.68,-71.0,-64.68,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.68,0.0,6.32,13.0,20.0,26.0
469,-77.69,-71.0,-64.69,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.69,0.0,6.31,13.0,20.0,26.0
470,-77.7,-71.0,-64.7,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.7,0.0,6.3,13.0,20.0,26.0
471,-77.71,-71.0,-64.71,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.71,0.0,6.29,13.0,20.0,26.0
472,-77.72,-71.0,-64.72,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.72,0.0,6.28,13.0,20.0,26.0
473,-77.73,-71.0,-64.73,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.73,0.0,6.27,13.0,20.0,26.0
474,-77.74,-71.0,-64.74,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.74,0.0,6.26,13.0,20.0,26.0
475,-77.75,-71.0,-64.75,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.75,0.0,6.25,13.0,20.0,26.0
476,-77.76,-71.0,-64.76,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.76,0.0,6.24,13.0,20.0,26.0
477,-77.77,-71.0,-64.77,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.77,0.0,6.23,13.0,20.0,26.0
478,-77.78,-71.0,-64.78,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.78,0.0,6.22,13.0,20.0,26.0
479,-77.79,-71.0,-64.79,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.79,0.0,6.21,13.0,20.0,26.0
480,-77.8,-71.0,-64.8,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.8,0.0,6.2,13.0,20.0,26.0
481,-77.81,-71.0,-64.81,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.8100000000000005,0.0,6.1899999999999995,13.0,20.0,26.0
482,-77.82,-71.0,-64.82,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.82,0.0,6.18,13.0,20.0,26.0
483,-77.83,-71.0,-64.83,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.83,0.0,6.17,13.0,20.0,26.0
484,-77.84,-71.0,-64.84,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.84,0.0,6.16,13.0,20.0,26.0
485,-77.85,-71.0,-64.85,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.85,0.0,6.15,13.0,20.0,26.0
486,-77.86,-71.0,-64.86,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.86,0.0,6.14,13.0,20.0,26.0
487,-77.87,-71.0,-64.87,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.87,0.0,6.13,13.0,20.0,26.0
488,-77.88,-71.0,-64.88,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.88,0.0,6.12,13.0,20.0,26.0
489,-77.89,-71.0,-64.89,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.89,0.0,6.11,13.0,20.0,26.0
490,-77.9,-71.0,-64.9,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.9,0.0,6.1,13.0,20.0,26.0
491,-77.91,-71.0,-64.91,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.91,0.0,6.09,13.0,20.0,26.0
492,-77.92,-71.0,-64.92,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.92,0.0,6.08,13.0,20.0,26.0
493,-77.93,-71.0,-64.93,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.93,0.0,6.07,13.0,20.0,26.0
494,-77.94,-71.0,-64.94,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.94,0.0,6.06,13.0,20.0,26.0
495,-77.95,-71.0,-64.95,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.95,0.0,6.05,13.0,20.0,26.0
496,-77.96,-71.0,-64.96,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.96,0.0,6.04,13.0,20.0,26.0
497,-77.97,-71.0,-64.97,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.97,0.0,6.03,13.0,20.0,26.0
498,-77.98,-71.0,-64.98,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.98,0.0,6.02,13.0,20.0,26.0
