level,volume
7520,1791.965
7530,1794.54
7540,1797.113
7550,1799.682
7560,1802.248
7570,1804.81
7580,1807.369
7590,1809.925
7600,1812.478
7610,1815.027
7620,1817.572
7630,1820.115
7640,1822.654
7650,1825.189
7660,1827.721
7670,1830.249
7680,1832.774
7690,1835.296
7700,1837.814
7710,1840.328
7720,1842.839
7730,1845.346
7740,1847.85
7750,1850.35
7760,1852.846
7770,1855.339
7780,1857.828
7790,1860.314
7800,1862.795
7810,1865.273
7820,1867.748
7830,1870.218
7840,1872.685
7850,1875.148
7860,1877.607
7870,1880.063
7880,1882.514
7890,1884.962
7900,1887.406
7910,1889.845
7920,1892.282
7930,1894.714
7940,1897.142
7950,1899.566
7960,1901.986
7970,1904.402
7980,1906.815
7990,1909.223
8000,1911.627
8010,1914.027
8020,1916.423
8030,1918.815
8040,1921.203
8050,1923.586
8060,1925.966
8070,1928.341
8080,1930.712
8090,1933.079
8100,1935.441
8110,1937.8
8120,1940.154
8130,1942.504
8140,1944.849
8150,1947.191
8160,1949.527
8170,1951.86
8180,1954.188
8190,1956.512
8200,1958.831
8210,1961.146
8220,1963.456
8230,1965.762
8240,1968.064
8250,1970.361
8260,1972.653
8270,1974.941
8280,1977.224
8290,1979.503
8300,1981.777
8310,1984.046
8320,1986.311
8330,1988.571
8340,1990.826
8350,1993.077
8360,1995.323
8370,1997.564
8380,1999.8
8390,2002.032
8400,2004.259
8410,2006.481
8420,2008.698
8430,2010.91
8440,2013.118
8450,2015.32
8460,2017.518
8470,2019.71
8480,2021.898
8490,2024.08
8500,2026.258
8510,2028.43
8520,2030.598
8530,2032.76
8540,2034.917
8550,2037.069
8560,2039.216
8570,2041.358
8580,2043.495
8590,2045.626
8600,2047.752
8610,2049.873
8620,2051.989
8630,2054.099
8640,2056.204
8650,2058.304
8660,2060.398
8670,2062.487
8680,2064.571
8690,2066.649
8700,2068.721
8710,2070.788
8720,2072.85
8730,2074.906
8740,2076.956
8750,2079.001
8760,2081.04
8770,2083.075
8780,2085.103
8790,2087.126
8800,2089.143
8810,2091.154
8820,2093.16
8830,2095.16
8840,2097.155
8850,2099.144
8860,2101.127
8870,2103.104
8880,2105.076
8890,2107.041
8900,2109.001
8910,2110.954
8920,2112.902
8930,2114.843
8940,2116.779
8950,2118.708
8960,2120.632
8970,2122.549
8980,2124.46
