level,trim_-5.0,trim_-4.0,trim_-3.0,trim_-2.5,trim_-2.0,trim_-1.5,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_1.5,trim_2.0
8740,-152.48,-121.48,-91.0,-75.48,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8750,-152.5,-121.5,-91.0,-75.5,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8760,-152.52,-121.52,-91.0,-75.52,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8770,-152.54,-121.54,-91.0,-75.54,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8780,-152.56,-121.56,-91.0,-75.56,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8790,-152.58,-121.58,-91.0,-75.58,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8800,-152.6,-121.6,-91.0,-75.6,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8810,-152.62,-121.62,-91.0,-75.62,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8820,-152.64,-121.64,-91.0,-75.64,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8830,-152.66,-121.66,-91.0,-75.66,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8840,-152.68,-121.68,-91.0,-75.68,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8850,-152.7,-121.7,-91.0,-75.7,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8860,-152.72,-121.72,-91.0,-75.72,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8870,-152.74,-121.74,-91.0,-75.74,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8880,-152.76,-121.76,-91.0,-75.76,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8890,-152.78,-121.78,-91.0,-75.78,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8900,-152.8,-121.8,-91.0,-75.8,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8910,-152.82,-121.82,-91.0,-75.82,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8920,-152.84,-121.84,-91.0,-75.84,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8930,-152.86,-121.86,-91.0,-75.86,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8940,-152.88,-121.88,-91.0,-75.88,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8950,-152.9,-121.9,-91.0,-75.9,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8960,-152.92,-121.92,-91.0,-75.92,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8970,-152.94,-121.94,-91.0,-75.94,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8980,-152.96,-121.96,-91.0,-75.96,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
8990,-152.98,-121.98,-91.0,-75.98,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
9000,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,45.0,59.0
9010,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.98,59.0
9020,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.96,59.0
9030,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.94,59.0
9040,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.92,59.0
9050,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.9,59.0
9060,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.88,59.0
9070,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.86,59.0
9080,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.84,59.0
9090,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.82,59.0
9100,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.8,59.0
9110,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.78,59.0
9120,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.76,59.0
9130,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.74,59.0
9140,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.72,59.0
9150,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.7,59.0
9160,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.68,59.0
9170,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.66,59.0
9180,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.64,59.0
9190,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.62,59.0
9200,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.6,59.0
9210,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.58,59.0
9220,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.56,59.0
9230,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.54,59.0
9240,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.52,59.0
9250,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.5,59.0
9260,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.48,59.0
9270,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.46,59.0
9280,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.44,59.0
9290,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.42,59.0
9300,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.4,59.0
9310,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.38,59.0
9320,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.36,59.0
9330,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.34,59.0
9340,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.32,59.0
9350,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.3,59.0
9360,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.28,59.0
9370,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.26,59.0
9380,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.24,59.0
9390,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.22,59.0
9400,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.2,59.0
9410,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.18,59.0
9420,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.16,59.0
9430,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.14,59.0
9440,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.12,59.0
9450,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.1,59.0
9460,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.08,59.0
9470,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.06,59.0
9480,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.04,59.0
9490,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.02,59.0
9500,-153.0,-122.0,-91.0,-76.0,-60.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9510,-153.04,-122.02,-91.02,-76.0,-60.02,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9520,-153.08,-122.04,-91.04,-76.0,-60.04,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9530,-153.12,-122.06,-91.06,-76.0,-60.06,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9540,-153.16,-122.08,-91.08,-76.0,-60.08,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9550,-153.2,-122.1,-91.1,-76.0,-60.1,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9560,-153.24,-122.12,-91.12,-76.0,-60.12,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9570,-153.28,-122.14,-91.14,-76.0,-60.14,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9580,-153.32,-122.16,-91.16,-76.0,-60.16,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9590,-153.36,-122.18,-91.18,-76.0,-60.18,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9600,-153.4,-122.2,-91.2,-76.0,-60.2,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9610,-153.44,-122.22,-91.22,-76.0,-60.22,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9620,-153.48,-122.24,-91.24,-76.0,-60.24,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9630,-153.52,-122.26,-91.26,-76.0,-60.26,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9640,-153.56,-122.28,-91.28,-76.0,-60.28,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9650,-153.6,-122.3,-91.3,-76.0,-60.3,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9660,-153.64,-122.32,-91.32,-76.0,-60.32,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9670,-153.68,-122.34,-91.34,-76.0,-60.34,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9680,-153.72,-122.36,-91.36,-76.0,-60.36,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9690,-153.76,-122.38,-91.38,-76.0,-60.38,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9700,-153.8,-122.4,-91.4,-76.0,-60.4,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9710,-153.84,-122.42,-91.42,-76.0,-60.42,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9720,-153.88,-122.44,-91.44,-76.0,-60.44,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9730,-153.92,-122.46,-91.46,-76.0,-60.46,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9740,-153.96,-122.48,-91.48,-76.0,-60.48,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9750,-154.0,-122.5,-91.5,-76.0,-60.5,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9760,-154.04,-122.52,-91.52,-76.0,-60.52,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9770,-154.08,-122.54,-91.54,-76.0,-60.54,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9780,-154.12,-122.56,-91.56,-76.0,-60.56,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9790,-154.16,-122.58,-91.58,-76.0,-60.58,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9800,-154.2,-122.6,-91.6,-76.0,-60.6,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9810,-154.24,-122.62,-91.62,-76.0,-60.62,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9820,-154.28,-122.64,-91.64,-76.0,-60.64,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9830,-154.32,-122.66,-91.66,-76.0,-60.66,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9840,-154.36,-122.68,-91.68,-76.0,-60.68,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9850,-154.4,-122.7,-91.7,-76.0,-60.7,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9860,-154.44,-122.72,-91.72,-76.0,-60.72,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9870,-154.48,-122.74,-91.74,-76.0,-60.74,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9880,-154.52,-122.76,-91.76,-76.0,-60.76,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9890,-154.56,-122.78,-91.78,-76.0,-60.78,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9900,-154.6,-122.8,-91.8,-76.0,-60.8,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9910,-154.64,-122.82,-91.82,-76.0,-60.82,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9920,-154.68,-122.84,-91.84,-76.0,-60.84,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9930,-154.72,-122.86,-91.86,-76.0,-60.86,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9940,-154.76,-122.88,-91.88,-76.0,-60.88,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9950,-154.8,-122.9,-91.9,-76.0,-60.9,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9960,-154.84,-122.92,-91.92,-76.0,-60.92,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9970,-154.88,-122.94,-91.94,-76.0,-60.94,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9980,-154.92,-122.96,-91.96,-76.0,-60.96,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
9990,-154.96,-122.98,-91.98,-76.0,-60.98,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
10000,-155.0,-123.0,-92.0,-76.0,-61.0,-45.0,-30.0,-15.0,0.0,15.0,30.0,44.0,59.0
10010,-155.04,-123.02,-92.02,-76.02,-61.0,-45.02,-30.0,-15.0,0.0,15.0,30.0,44.0,58.98
10020,-155.08,-123.04,-92.04,-76.04,-61.0,-45.04,-30.0,-15.0,0.0,15.0,30.0,44.0,58.96
10030,-155.12,-123.06,-92.06,-76.06,-61.0,-45.06,-30.0,-15.0,0.0,15.0,30.0,44.0,58.94
10040,-155.16,-123.08,-92.08,-76.08,-61.0,-45.08,-30.0,-15.0,0.0,15.0,30.0,44.0,58.92
10050,-155.2,-123.1,-92.1,-76.1,-61.0,-45.1,-30.0,-15.0,0.0,15.0,30.0,44.0,58.9
10060,-155.24,-123.12,-92.12,-76.12,-61.0,-45.12,-30.0,-15.0,0.0,15.0,30.0,44.0,58.88
10070,-155.28,-123.14,-92.14,-76.14,-61.0,-45.14,-30.0,-15.0,0.0,15.0,30.0,44.0,58.86
10080,-155.32,-123.16,-92.16,-76.16,-61.0,-45.16,-30.0,-15.0,0.0,15.0,30.0,44.0,58.84
10090,-155.36,-123.18,-92.18,-76.18,-61.0,-45.18,-30.0,-15.0,0.0,15.0,30.0,44.0,58.82
10100,-155.4,-123.2,-92.2,-76.2,-61.0,-45.2,-30.0,-15.0,0.0,15.0,30.0,44.0,58.8
10110,-155.44,-123.22,-92.22,-76.22,-61.0,-45.22,-30.0,-15.0,0.0,15.0,30.0,44.0,58.78
10120,-155.48,-123.24,-92.24,-76.24,-61.0,-45.24,-30.0,-15.0,0.0,15.0,30.0,44.0,58.76
10130,-155.52,-123.26,-92.26,-76.26,-61.0,-45.26,-30.0,-15.0,0.0,15.0,30.0,44.0,58.74
10140,-155.56,-123.28,-92.28,-76.28,-61.0,-45.28,-30.0,-15.0,0.0,15.0,30.0,44.0,58.72
10150,-155.6,-123.3,-92.3,-76.3,-61.0,-45.3,-30.0,-15.0,0.0,15.0,30.0,44.0,58.7
10160,-155.64,-123.32,-92.32,-76.32,-61.0,-45.32,-30.0,-15.0,0.0,15.0,30.0,44.0,58.68
10170,-155.68,-123.34,-92.34,-76.34,-61.0,-45.34,-30.0,-15.0,0.0,15.0,30.0,44.0,58.66
10180,-155.72,-123.36,-92.36,-76.36,-61.0,-45.36,-30.0,-15.0,0.0,15.0,30.0,44.0,58.64
10190,-155.76,-123.38,-92.38,-76.38,-61.0,-45.38,-30.0,-15.0,0.0,15.0,30.0,44.0,58.62
10200,-155.8,-123.4,-92.4,-76.4,-61.0,-45.4,-30.0,-15.0,0.0,15.0,30.0,44.0,58.6
10210,-155.84,-123.42,-92.42,-76.42,-61.0,-45.42,-30.0,-15.0,0.0,15.0,30.0,44.0,58.58
10220,-155.88,-123.44,-92.44,-76.44,-61.0,-45.44,-30.0,-15.0,0.0,15.0,30.0,44.0,58.56
10230,-155.92,-123.46,-92.46,-76.46,-61.0,-45.46,-30.0,-15.0,0.0,15.0,30.0,44.0,58.54
10240,-155.96,-123.48,-92.48,-76.48,-61.0,-45.48,-30.0,-15.0,0.0,15.0,30.0,44.0,58.52
10250,-156.0,-123.5,-92.5,-76.5,-61.0,-45.5,-30.0,-15.0,0.0,15.0,30.0,44.0,58.5
10260,-156.04,-123.52,-92.52,-76.52,-61.0,-45.52,-30.0,-15.0,0.0,15.0,30.0,44.0,58.48
10270,-156.08,-123.54,-92.54,-76.54,-61.0,-45.54,-30.0,-15.0,0.0,15.0,30.0,44.0,58.46
10280,-156.12,-123.56,-92.56,-76.56,-61.0,-45.56,-30.0,-15.0,0.0,15.0,30.0,44.0,58.44
10290,-156.16,-123.58,-92.58,-76.58,-61.0,-45.58,-30.0,-15.0,0.0,15.0,30.0,44.0,58.42
10300,-156.2,-123.6,-92.6,-76.6,-61.0,-45.6,-30.0,-15.0,0.0,15.0,30.0,44.0,58.4
10310,-156.24,-123.62,-92.62,-76.62,-61.0,-45.62,-30.0,-15.0,0.0,15.0,30.0,44.0,58.38
10320,-156.28,-123.64,-92.64,-76.64,-61.0,-45.64,-30.0,-15.0,0.0,15.0,30.0,44.0,58.36
10330,-156.32,-123.66,-92.66,-76.66,-61.0,-45.66,-30.0,-15.0,0.0,15.0,30.0,44.0,58.34
10340,-156.36,-123.68,-92.68,-76.68,-61.0,-45.68,-30.0,-15.0,0.0,15.0,30.0,44.0,58.32
10350,-156.4,-123.7,-92.7,-76.7,-61.0,-45.7,-30.0,-15.0,0.0,15.0,30.0,44.0,58.3
10360,-156.44,-123.72,-92.72,-76.72,-61.0,-45.72,-30.0,-15.0,0.0,15.0,30.0,44.0,58.28
10370,-156.48,-123.74,-92.74,-76.74,-61.0,-45.74,-30.0,-15.0,0.0,15.0,30.0,44.0,58.26
10380,-156.52,-123.76,-92.76,-76.76,-61.0,-45.76,-30.0,-15.0,0.0,15.0,30.0,44.0,58.24
10390,-156.56,-123.78,-92.78,-76.78,-61.0,-45.78,-30.0,-15.0,0.0,15.0,30.0,44.0,58.22
10400,-156.6,-123.8,-92.8,-76.8,-61.0,-45.8,-30.0,-15.0,0.0,15.0,30.0,44.0,58.2
10410,-156.64,-123.82,-92.82,-76.82,-61.0,-45.82,-30.0,-15.0,0.0,15.0,30.0,44.0,58.18
10420,-156.68,-123.84,-92.84,-76.84,-61.0,-45.84,-30.0,-15.0,0.0,15.0,30.0,44.0,58.16
10430,-156.72,-123.86,-92.86,-76.86,-61.0,-45.86,-30.0,-15.0,0.0,15.0,30.0,44.0,58.14
10440,-156.76,-123.88,-92.88,-76.88,-61.0,-45.88,-30.0,-15.0,0.0,15.0,30.0,44.0,58.12
10450,-156.8,-123.9,-92.9,-76.9,-61.0,-45.9,-30.0,-15.0,0.0,15.0,30.0,44.0,58.1
10460,-156.84,-123.92,-92.92,-76.92,-61.0,-45.92,-30.0,-15.0,0.0,15.0,30.0,44.0,58.08
10470,-156.88,-123.94,-92.94,-76.94,-61.0,-45.94,-30.0,-15.0,0.0,15.0,30.0,44.0,58.06
10480,-156.92,-123.96,-92.96,-76.96,-61.0,-45.96,-30.0,-15.0,0.0,15.0,30.0,44.0,58.04
10490,-156.96,-123.98,-92.98,-76.98,-61.0,-45.98,-30.0,-15.0,0.0,15.0,30.0,44.0,58.02
10500,-157.0,-124.0,-93.0,-77.0,-61.0,-46.0,-30.0,-15.0,0.0,15.0,30.0,44.0,58.0
10510,-157.1,-124.1,-93.0,-77.0,-61.0,-46.0,-30.0,-15.0,0.0,15.0,29.9,44.0,58.0
10520,-157.2,-124.2,-93.0,-77.0,-61.0,-46.0,-30.0,-15.0,0.0,15.0,29.8,44.0,58.0
10530,-157.3,-124.3,-93.0,-77.0,-61.0,-46.0,-30.0,-15.0,0.0,15.0,29.7,44.0,58.0
10540,-157.4,-124.4,-93.0,-77.0,-61.0,-46.0,-30.0,-15.0,0.0,15.0,29.6,44.0,58.0
10550,-157.5,-124.5,-93.0,-77.0,-61.0,-46.0,-30.0,-15.0,0.0,15.0,29.5,44.0,58.0
10560,-157.6,-124.6,-93.0,-77.0,-61.0,-46.0,-30.0,-15.0,0.0,15.0,29.4,44.0,58.0
10570,-157.7,-124.7,-93.0,-77.0,-61.0,-46.0,-30.0,-15.0,0.0,15.0,29.3,44.0,58.0
10580,-157.8,-124.8,-93.0,-77.0,-61.0,-46.0,-30.0,-15.0,0.0,15.0,29.2,44.0,58.0
10590,-157.9,-124.9,-93.0,-77.0,-61.0,-46.0,-30.0,-15.0,0.0,15.0,29.1,44.0,58.0
10600,-158.0,-125.0,-93.0,-77.0,-61.0,-46.0,-30.0,-15.0,0.0,15.0,29.0,44.0,58.0
10610,-158.0,-125.1,-93.0,-77.0,-61.0,-46.0,-30.0,-15.0,0.0,15.0,29.0,44.0,58.0
10620,-158.0,-125.2,-93.0,-77.0,-61.0,-46.0,-30.0,-15.0,0.0,15.0,29.0,44.0,58.0
10630,-158.0,-125.3,-93.0,-77.0,-61.0,-46.0,-30.0,-15.0,0.0,15.0,29.0,44.0,58.0
10640,-158.0,-125.4,-93.0,-77.0,-61.0,-46.0,-30.0,-15.0,0.0,15.0,29.0,44.0,58.0
10650,-158.0,-125.5,-93.0,-77.0,-61.0,-46.0,-30.0,-15.0,0.0,15.0,29.0,44.0,58.0
10660,-158.0,-125.6,-93.0,-77.0,-61.0,-46.0,-30.0,-15.0,0.0,15.0,29.0,44.0,58.0
10670,-158.0,-125.7,-93.0,-77.0,-61.0,-46.0,-30.0,-15.0,0.0,15.0,29.0,44.0,58.0
10680,-158.0,-125.8,-93.0,-77.0,-61.0,-46.0,-30.0,-15.0,0.0,15.0,29.0,44.0,58.0
10690,-158.0,-125.9,-93.0,-77.0,-61.0,-46.0,-30.0,-15.0,0.0,15.0,29.0,44.0,58.0
10700,-158.0,-126.0,-93.0,-77.0,-61.0,-46.0,-30.0,-15.0,0.0,15.0,29.0,44.0,58.0
10710,-158.2,-126.0,-93.1,-77.1,-61.1,-46.0,-30.0,-15.0,0.0,15.0,29.0,44.0,58.0
10720,-158.4,-126.0,-93.2,-77.2,-61.2,-46.0,-30.0,-15.0,0.0,15.0,29.0,44.0,58.0
10730,-158.6,-126.0,-93.3,-77.3,-61.3,-46.0,-30.0,-15.0,0.0,15.0,29.0,44.0,58.0
10740,-158.8,-126.0,-93.4,-77.4,-61.4,-46.0,-30.0,-15.0,0.0,15.0,29.0,44.0,58.0
10750,-159.0,-126.0,-93.5,-77.5,-61.5,-46.0,-30.0,-15.0,0.0,15.0,29.0,44.0,58.0
10760,-159.2,-126.0,-93.6,-77.6,-61.6,-46.0,-30.0,-15.0,0.0,15.0,29.0,44.0,58.0
10770,-159.4,-126.0,-93.7,-77.7,-61.7,-46.0,-30.0,-15.0,0.0,15.0,29.0,44.0,58.0
10780,-159.6,-126.0,-93.8,-77.8,-61.8,-46.0,-30.0,-15.0,0.0,15.0,29.0,44.0,58.0
10790,-159.8,-126.0,-93.9,-77.9,-61.9,-46.0,-30.0,-15.0,0.0,15.0,29.0,44.0,58.0
10800,-160.0,-126.0,-94.0,-78.0,-62.0,-46.0,-30.0,-15.0,0.0,15.0,29.0,44.0,58.0
10810,-160.1,-126.1,-94.0,-78.0,-62.0,-46.0,-30.0,-15.0,0.0,15.0,29.0,43.9,57.9
10820,-160.2,-126.2,-94.0,-78.0,-62.0,-46.0,-30.0,-15.0,0.0,15.0,29.0,43.8,57.8
10830,-160.3,-126.3,-94.0,-78.0,-62.0,-46.0,-30.0,-15.0,0.0,15.0,29.0,43.7,57.7
10840,-160.4,-126.4,-94.0,-78.0,-62.0,-46.0,-30.0,-15.0,0.0,15.0,29.0,43.6,57.6
10850,-160.5,-126.5,-94.0,-78.0,-62.0,-46.0,-30.0,-15.0,0.0,15.0,29.0,43.5,57.5
10860,-160.6,-126.6,-94.0,-78.0,-62.0,-46.0,-30.0,-15.0,0.0,15.0,29.0,43.4,57.4
10870,-160.7,-126.7,-94.0,-78.0,-62.0,-46.0,-30.0,-15.0,0.0,15.0,29.0,43.3,57.3
10880,-160.8,-126.8,-94.0,-78.0,-62.0,-46.0,-30.0,-15.0,0.0,15.0,29.0,43.2,57.2
10890,-160.9,-126.9,-94.0,-78.0,-62.0,-46.0,-30.0,-15.0,0.0,15.0,29.0,43.1,57.1
10900,-161.0,-127.0,-94.0,-78.0,-62.0,-46.0,-30.0,-15.0,0.0,15.0,29.0,43.0,57.0
10910,-161.2,-127.2,-94.1,-78.1,-62.0,-46.0,-30.1,-15.0,0.0,15.0,29.0,43.0,56.9
10920,-161.4,-127.4,-94.2,-78.2,-62.0,-46.0,-30.2,-15.0,0.0,15.0,29.0,43.0,56.8
10930,-161.6,-127.6,-94.3,-78.3,-62.0,-46.0,-30.3,-15.0,0.0,15.0,29.0,43.0,56.7
