level,trim_-5.0,trim_-4.5,trim_-4.0,trim_-3.5,trim_-3.0,trim_-2.5,trim_-2.0,trim_-1.5,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_1.5,trim_2.0
132,13.6,5.92,-1.4399999999999995,-8.8,-14.84,-20.880000000000003,-25.28,-27.72,-25.88,-16.64,0.0,20.68,43.36,68.4,94.44
133,13.15,5.48,-1.8599999999999994,-9.200000000000001,-15.209999999999999,-21.22,-25.57,-27.93,-25.97,-16.66,0.0,20.67,43.34,68.35,94.36
134,12.7,5.039999999999999,-2.2799999999999994,-9.600000000000001,-15.58,-21.560000000000002,-25.86,-28.14,-26.06,-16.68,0.0,20.66,43.32,68.3,94.28
135,12.25,4.6,-2.6999999999999993,-10.0,-15.95,-21.9,-26.15,-28.35,-26.15,-16.7,0.0,20.65,43.3,68.25,94.2
136,11.8,4.16,-3.119999999999999,-10.4,-16.32,-22.240000000000002,-26.439999999999998,-28.56,-26.24,-16.72,0.0,20.64,43.28,68.2,94.12
137,11.349999999999998,3.719999999999999,-3.539999999999999,-10.8,-16.689999999999998,-22.58,-26.729999999999997,-28.77,-26.33,-16.74,0.0,20.63,43.26,68.15,94.04
138,10.899999999999999,3.280000000000001,-3.959999999999999,-11.200000000000001,-17.060000000000002,-22.92,-27.02,-28.98,-26.42,-16.76,0.0,20.62,43.24,68.1,93.96
139,10.45,2.84,-4.379999999999999,-11.600000000000001,-17.43,-23.26,-27.31,-29.189999999999998,-26.509999999999998,-16.78,0.0,20.61,43.22,68.05,93.88
140,10.0,2.3999999999999986,-4.800000000000001,-12.0,-17.8,-23.6,-27.6,-29.4,-26.6,-16.8,0.0,20.6,43.2,68.0,93.8
141,9.55,1.9600000000000009,-5.219999999999999,-12.400000000000002,-18.17,-23.94,-27.89,-29.61,-26.69,-16.82,0.0,20.59,43.18,67.95,93.72
142,9.099999999999998,1.5199999999999996,-5.640000000000001,-12.8,-18.54,-24.28,-28.18,-29.82,-26.78,-16.84,0.0,20.58,43.16,67.9,93.64
143,8.649999999999999,1.0799999999999983,-6.059999999999999,-13.2,-18.91,-24.62,-28.47,-30.03,-26.87,-16.86,0.0,20.57,43.14,67.85,93.56
144,8.2,0.6400000000000006,-6.48,-13.600000000000001,-19.28,-24.96,-28.759999999999998,-30.240000000000002,-26.96,-16.88,0.0,20.56,43.12,67.8,93.48
145,7.75,0.1999999999999993,-6.899999999999999,-14.0,-19.65,-25.3,-29.049999999999997,-30.45,-27.05,-16.9,0.0,20.55,43.1,67.75,93.4
146,7.300000000000001,-0.23999999999999844,-7.32,-14.400000000000002,-20.02,-25.64,-29.34,-30.66,-27.14,-16.92,0.0,20.54,43.08,67.7,93.32
147,6.849999999999998,-0.6799999999999997,-7.739999999999998,-14.8,-20.39,-25.98,-29.63,-30.869999999999997,-27.23,-16.94,0.0,20.53,43.06,67.65,93.24
148,6.399999999999999,-1.120000000000001,-8.16,-15.200000000000003,-20.759999999999998,-26.32,-29.919999999999998,-31.08,-27.32,-16.96,0.0,20.52,43.04,67.6,93.16
149,5.949999999999999,-1.5599999999999987,-8.579999999999998,-15.600000000000001,-21.13,-26.66,-30.21,-31.29,-27.41,-16.98,0.0,20.51,43.02,67.55,93.08
150,5.5,-2.0,-9.0,-16.0,-21.5,-27.0,-30.5,-31.5,-27.5,-17.0,0.0,20.5,43.0,67.5,93.0
151,5.050000000000001,-2.4400000000000013,-9.419999999999998,-16.400000000000002,-21.87,-27.34,-30.79,-31.71,-27.59,-17.02,0.0,20.49,42.98,67.45,92.92
